id,zip_code,pref_kana,city_kana,section_kana,pref,city,section
78012,5220356,シガケン,イヌカミグンタガチョウ,キソ,滋賀県,犬上郡多賀町,木曽
78013,5220352,シガケン,イヌカミグンタガチョウ,キュウトク,滋賀県,犬上郡多賀町,久徳
78014,5220316,シガケン,イヌカミグンタガチョウ,クルス,滋賀県,犬上郡多賀町,栗栖
78015,5220305,シガケン,イヌカミグンタガチョウ,コウズクラ,滋賀県,犬上郡多賀町,甲頭倉
78016,5220311,シガケン,イヌカミグンタガチョウ,ゴソウ,滋賀県,犬上郡多賀町,五僧
78017,5220325,シガケン,イヌカミグンタガチョウ,コハラ,滋賀県,犬上郡多賀町,小原
78018,5220322,シガケン,イヌカミグンタガチョウ,サメ,滋賀県,犬上郡多賀町,佐目
78019,5220343,シガケン,イヌカミグンタガチョウ,サルギ,滋賀県,犬上郡多賀町,猿木
78020,5220314,シガケン,イヌカミグンタガチョウ,シデ,滋賀県,犬上郡多賀町,四手
78021,5220326,シガケン,イヌカミグンタガチョウ,シモガハラ,滋賀県,犬上郡多賀町,霜ケ原
78022,5220318,シガケン,イヌカミグンタガチョウ,スイダニ,滋賀県,犬上郡多賀町,水谷
78023,5220313,シガケン,イヌカミグンタガチョウ,スギ,滋賀県,犬上郡多賀町,杉
78024,5220341,シガケン,イヌカミグンタガチョウ,タガ,滋賀県,犬上郡多賀町,多賀
78025,5220353,シガケン,イヌカミグンタガチョウ,ツキノキ,滋賀県,犬上郡多賀町,月之木
78026,5220354,シガケン,イヌカミグンタガチョウ,ツチダ,滋賀県,犬上郡多賀町,土田
78027,5220338,シガケン,イヌカミグンタガチョウ,ツボ,滋賀県,犬上郡多賀町,壺
78028,5220337,シガケン,イヌカミグンタガチョウ,トミノオ,滋賀県,犬上郡多賀町,富之尾
78029,5220355,シガケン,イヌカミグンタガチョウ,ナカガワラ,滋賀県,犬上郡多賀町,中川原
78030,5220336,シガケン,イヌカミグンタガチョウ,ナラサキ,滋賀県,犬上郡多賀町,楢崎
78031,5220332,シガケン,イヌカミグンタガチョウ,ヒダ,滋賀県,犬上郡多賀町,樋田
78032,5220303,シガケン,イヌカミグンタガチョウ,ビョウブ,滋賀県,犬上郡多賀町,屏風
78033,5220342,シガケン,イヌカミグンタガチョウ,ビンマンジ,滋賀県,犬上郡多賀町,敏満寺
78034,5220335,シガケン,イヌカミグンタガチョウ,フジセ,滋賀県,犬上郡多賀町,藤瀬
78035,5220312,シガケン,イヌカミグンタガチョウ,ホウヅキ,滋賀県,犬上郡多賀町,保月
78036,5220334,シガケン,イヌカミグンタガチョウ,ホトケラ,滋賀県,犬上郡多賀町,仏ケ後
78037,5220327,シガケン,イヌカミグンタガチョウ,ミナミウシロダニ,滋賀県,犬上郡多賀町,南後谷
78038,5220302,シガケン,イヌカミグンタガチョウ,ムカイノクラ,滋賀県,犬上郡多賀町,向之倉
78039,5220319,シガケン,イヌカミグンタガチョウ,モバラ,滋賀県,犬上郡多賀町,桃原
78040,5220351,シガケン,イヌカミグンタガチョウ,ヤエネリ,滋賀県,犬上郡多賀町,八重練
78041,5220306,シガケン,イヌカミグンタガチョウ,リョウゼン,滋賀県,犬上郡多賀町,霊仙
78042,6030000,キョウトフ,キョウトシキタク,イカニケイサイガナイバアイ,京都府,京都市北区,以下に掲載がない場合
78043,6038136,キョウトフ,キョウトシキタク,イズモジカグラチョウ,京都府,京都市北区,出雲路神楽町
78044,6038134,キョウトフ,キョウトシキタク,イズモジタテモトチョウ,京都府,京都市北区,出雲路立テ本町
78045,6038135,キョウトフ,キョウトシキタク,イズモジタワラチョウ,京都府,京都市北区,出雲路俵町
78046,6038133,キョウトフ,キョウトシキタク,イズモジマツノシタチョウ,京都府,京都市北区,出雲路松ノ下町
78047,6038481,キョウトフ,キョウトシキタク,オオキタヤマカガミイシチョウ,京都府,京都市北区,大北山鏡石町
78048,6038482,キョウトフ,キョウトシキタク,オオキタヤマテンジンオカチョウ,京都府,京都市北区,大北山天神岡町
78049,6038483,キョウトフ,キョウトシキタク,オオキタヤマハスガダニチョウ,京都府,京都市北区,大北山蓮ケ谷町
78050,6038488,キョウトフ,キョウトシキタク,オオキタヤマハセチョウ,京都府,京都市北区,大北山長谷町
78051,6038487,キョウトフ,キョウトシキタク,オオキタヤマハラダニイヌイチョウ,京都府,京都市北区,大北山原谷乾町
78052,6038457,キョウトフ,キョウトシキタク,オオキタヤマフドウサンチョウ,京都府,京都市北区,大北山不動山町
78053,6038458,キョウトフ,キョウトシキタク,オオキタヤマワシミネチョウ,京都府,京都市北区,大北山鷲峯町
78054,6038477,キョウトフ,キョウトシキタク,オオミヤイチノイチョウ,京都府,京都市北区,大宮一ノ井町
78055,6038401,キョウトフ,キョウトシキタク,オオミヤカミノキシチョウ,京都府,京都市北区,大宮上ノ岸町
78056,6038408,キョウトフ,キョウトシキタク,オオミヤキタツバキハラチョウ,京都府,京都市北区,大宮北椿原町
78057,6038831,キョウトフ,キョウトシキタク,オオミヤキタノキシチョウ,京都府,京都市北区,大宮北ノ岸町
78058,6038475,キョウトフ,キョウトシキタク,オオミヤキタハコノイチョウ,京都府,京都市北区,大宮北箱ノ井町
78059,6038407,キョウトフ,キョウトシキタク,オオミヤキタバヤシチョウ,京都府,京都市北区,大宮北林町
78060,6038472,キョウトフ,キョウトシキタク,オオミヤキタヤマノマエチョウ,京都府,京都市北区,大宮北山ノ前町
78061,6038461,キョウトフ,キョウトシキタク,オオミヤゲンタクキタヒガシチョウ,京都府,京都市北区,大宮玄琢北東町
78062,6038462,キョウトフ,キョウトシキタク,オオミヤゲンタクキタマチ,京都府,京都市北区,大宮玄琢北町
78063,6038463,キョウトフ,キョウトシキタク,オオミヤゲンタクミナミマチ,京都府,京都市北区,大宮玄琢南町
78064,6038478,キョウトフ,キョウトシキタク,オオミヤシャカダニ,京都府,京都市北区,大宮釈迦谷
78065,6038838,キョウトフ,キョウトシキタク,オオミヤタジリチョウ,京都府,京都市北区,大宮田尻町
78066,6038441,キョウトフ,キョウトシキタク,オオミヤドイチョウ,京都府,京都市北区,大宮土居町
78067,6038834,キョウトフ,キョウトシキタク,オオミヤナカソウモングチチョウ,京都府,京都市北区,大宮中総門口町
78068,6038837,キョウトフ,キョウトシキタク,オオミヤナカノヤシロチョウ,京都府,京都市北区,大宮中ノ社町
78069,6038404,キョウトフ,キョウトシキタク,オオミヤナカバヤシチョウ,京都府,京都市北区,大宮中林町
78070,6038405,キョウトフ,キョウトシキタク,オオミヤニシオノボリチョウ,京都府,京都市北区,大宮西小野堀町
78071,6038835,キョウトフ,キョウトシキタク,オオミヤニシソウモングチチョウ,京都府,京都市北区,大宮西総門口町
78072,6038444,キョウトフ,キョウトシキタク,オオミヤニシノヤマチョウ,京都府,京都市北区,大宮西野山町
78073,6038471,キョウトフ,キョウトシキタク,オオミヤニシヤマノマエチョウ,京都府,京都市北区,大宮西山ノ前町
78074,6038432,キョウトフ,キョウトシキタク,オオミヤニシワキダイチョウ,京都府,京都市北区,大宮西脇台町
78075,6038406,キョウトフ,キョウトシキタク,オオミヤヒガシオノボリチョウ,京都府,京都市北区,大宮東小野堀町
78076,6038833,キョウトフ,キョウトシキタク,オオミヤヒガシソウモングチチョウ,京都府,京都市北区,大宮東総門口町
78077,6038431,キョウトフ,キョウトシキタク,オオミヤヒガシワキダイチョウ,京都府,京都市北区,大宮東脇台町
78078,6038437,キョウトフ,キョウトシキタク,オオミヤヒラキチョウ,京都府,京都市北区,大宮開町
78079,6038832,キョウトフ,キョウトシキタク,オオミヤミナミタジリチョウ,京都府,京都市北区,大宮南田尻町
78080,6038402,キョウトフ,キョウトシキタク,オオミヤミナミツバキハラチョウ,京都府,京都市北区,大宮南椿原町
78081,6038476,キョウトフ,キョウトシキタク,オオミヤミナミハコノイチョウ,京都府,京都市北区,大宮南箱ノ井町
78082,6038403,キョウトフ,キョウトシキタク,オオミヤミナミバヤシチョウ,京都府,京都市北区,大宮南林町
78083,6038473,キョウトフ,キョウトシキタク,オオミヤミナミヤマノマエチョウ,京都府,京都市北区,大宮南山ノ前町
78084,6038479,キョウトフ,キョウトシキタク,オオミヤヤクシヤマニシチョウ,京都府,京都市北区,大宮薬師山西町
78085,6038474,キョウトフ,キョウトシキタク,オオミヤヤクシヤマヒガシチョウ,京都府,京都市北区,大宮薬師山東町
78086,6010142,キョウトフ,キョウトシキタク,オオモリアシドウチョウ,京都府,京都市北区,大森芦堂町
78087,6010141,キョウトフ,キョウトシキタク,オオモリイナリ,京都府,京都市北区,大森稲荷
78088,6010143,キョウトフ,キョウトシキタク,オオモリナカチョウ,京都府,京都市北区,大森中町
78089,6010144,キョウトフ,キョウトシキタク,オオモリニシチョウ,京都府,京都市北区,大森西町
78090,6010145,キョウトフ,キョウトシキタク,オオモリヒガシチョウ,京都府,京都市北区,大森東町
78091,6010134,キョウトフ,キョウトシキタク,オノイワト,京都府,京都市北区,小野岩戸
78092,6010133,キョウトフ,キョウトシキタク,オノカミノチョウ,京都府,京都市北区,小野上ノ町
78093,6010131,キョウトフ,キョウトシキタク,オノシモノチョウ,京都府,京都市北区,小野下ノ町
78094,6010132,キョウトフ,キョウトシキタク,オノナカノチョウ,京都府,京都市北区,小野中ノ町
78095,6010135,キョウトフ,キョウトシキタク,オノミヤノカミチョウ,京都府,京都市北区,小野宮ノ上町
78096,6038012,キョウトフ,キョウトシキタク,カミガモアオイデンチョウ,京都府,京都市北区,上賀茂葵田町
78097,6038034,キョウトフ,キョウトシキタク,カミガモアオイノモリチョウ,京都府,京都市北区,上賀茂葵之森町
78098,6038018,キョウトフ,キョウトシキタク,カミガモアカオチョウ,京都府,京都市北区,上賀茂赤尾町
78099,6038035,キョウトフ,キョウトシキタク,カミガモアサツユガハラチョウ,京都府,京都市北区,上賀茂朝露ケ原町
78100,6038044,キョウトフ,キョウトシキタク,カミガモアゼカチチョウ,京都府,京都市北区,上賀茂畔勝町
78101,6038061,キョウトフ,キョウトシキタク,カミガモアラクサチョウ,京都府,京都市北区,上賀茂荒草町
78102,6038066,キョウトフ,キョウトシキタク,カミガモイケドノチョウ,京都府,京都市北区,上賀茂池殿町
78103,6038043,キョウトフ,キョウトシキタク,カミガモイケバタチョウ,京都府,京都市北区,上賀茂池端町
78104,6038056,キョウトフ,キョウトシキタク,カミガモイシカズチョウ,京都府,京都市北区,上賀茂石計町
78105,6038017,キョウトフ,キョウトシキタク,カミガモイッチョウグチチョウ,京都府,京都市北区,上賀茂壱町口町
78106,6038063,キョウトフ,キョウトシキタク,カミガモイマイガワラチョウ,京都府,京都市北区,上賀茂今井河原町
78107,6038053,キョウトフ,キョウトシキタク,カミガモイワガカキウチチョウ,京都府,京都市北区,上賀茂岩ケ垣内町
78108,6038033,キョウトフ,キョウトシキタク,カミガモウマノメチョウ,京都府,京都市北区,上賀茂馬ノ目町
78109,6038087,キョウトフ,キョウトシキタク,カミガモウメガツジチョウ,京都府,京都市北区,上賀茂梅ケ辻町
78110,6038073,キョウトフ,キョウトシキタク,カミガモエボシガカキウチチョウ,京都府,京都市北区,上賀茂烏帽子ケ垣内町
78111,6038037,キョウトフ,キョウトシキタク,カミガモオオヤナギチョウ,京都府,京都市北区,上賀茂大柳町
78112,6038082,キョウトフ,キョウトシキタク,カミガモオカモトグチチョウ,京都府,京都市北区,上賀茂岡本口町
78113,6038081,キョウトフ,キョウトシキタク,カミガモオカモトチョウ,京都府,京都市北区,上賀茂岡本町
78114,6038038,キョウトフ,キョウトシキタク,カミガモオトボセチョウ,京都府,京都市北区,上賀茂音保瀬町
78115,6038013,キョウトフ,キョウトシキタク,カミガモカミジンバラチョウ,京都府,京都市北区,上賀茂上神原町
78116,6038071,キョウトフ,キョウトシキタク,カミガモキタオオジチョウ,京都府,京都市北区,上賀茂北大路町
78117,6038006,キョウトフ,キョウトシキタク,カミガモキタノハラチョウ,京都府,京都市北区,上賀茂北ノ原町
78118,6038007,キョウトフ,キョウトシキタク,カミガモケアナイチョウ,京都府,京都市北区,上賀茂毛穴井町
78119,6038041,キョウトフ,キョウトシキタク,カミガモケシヤマ,京都府,京都市北区,上賀茂ケシ山
78120,6038002,キョウトフ,キョウトシキタク,カミガモコウヤマ,京都府,京都市北区,上賀茂神山
78121,6038051,キョウトフ,キョウトシキタク,カミガモサカキダチョウ,京都府,京都市北区,上賀茂榊田町
78122,6038016,キョウトフ,キョウトシキタク,カミガモサカグチチョウ,京都府,京都市北区,上賀茂坂口町
78123,6038054,キョウトフ,キョウトシキタク,カミガモサクライチョウ,京都府,京都市北区,上賀茂桜井町
78124,6038014,キョウトフ,キョウトシキタク,カミガモシモジンバラチョウ,京都府,京都市北区,上賀茂下神原町
78125,6038001,キョウトフ,キョウトシキタク,カミガモジュウサンゴクヤマ,京都府,京都市北区,上賀茂十三石山
78126,6038064,キョウトフ,キョウトシキタク,カミガモショウブエンチョウ,京都府,京都市北区,上賀茂菖蒲園町
78127,6038085,キョウトフ,キョウトシキタク,カミガモセミガカキウチチョウ,京都府,京都市北区,上賀茂蝉ケ垣内町
78128,6038055,キョウトフ,キョウトシキタク,カミガモタカナワテチョウ,京都府,京都市北区,上賀茂高縄手町
78129,6038072,キョウトフ,キョウトシキタク,カミガモタケガハナチョウ,京都府,京都市北区,上賀茂竹ケ鼻町
78130,6038084,キョウトフ,キョウトシキタク,カミガモツチカドチョウ,京都府,京都市北区,上賀茂土門町
78131,6038027,キョウトフ,キョウトシキタク,カミガモツノクニチョウ,京都府,京都市北区,上賀茂津ノ国町
78132,6038045,キョウトフ,キョウトシキタク,カミガモトヨタチョウ,京都府,京都市北区,上賀茂豊田町
78133,6038075,キョウトフ,キョウトシキタク,カミガモナカオオジチョウ,京都府,京都市北区,上賀茂中大路町
78134,6038008,キョウトフ,キョウトシキタク,カミガモナカジマガワラチョウ,京都府,京都市北区,上賀茂中嶋河原町
78135,6038032,キョウトフ,キョウトシキタク,カミガモナカノカワラチョウ,京都府,京都市北区,上賀茂中ノ河原町
78136,6038024,キョウトフ,キョウトシキタク,カミガモナカノサカチョウ,京都府,京都市北区,上賀茂中ノ坂町
78137,6038026,キョウトフ,キョウトシキタク,カミガモナカヤマチョウ,京都府,京都市北区,上賀茂中山町
78138,6038011,キョウトフ,キョウトシキタク,カミガモニケンヤチョウ,京都府,京都市北区,上賀茂二軒家町
78139,6038028,キョウトフ,キョウトシキタク,カミガモニシウエノダンチョウ,京都府,京都市北区,上賀茂西上之段町
78140,6038036,キョウトフ,キョウトシキタク,カミガモニシガワラチョウ,京都府,京都市北区,上賀茂西河原町
78141,6038021,キョウトフ,キョウトシキタク,カミガモニシゴトウチョウ,京都府,京都市北区,上賀茂西後藤町
78142,6038042,キョウトフ,キョウトシキタク,カミガモハザマチョウ,京都府,京都市北区,上賀茂狭間町
78143,6038003,キョウトフ,キョウトシキタク,カミガモヒイラギダニチョウ,京都府,京都市北区,上賀茂柊谷町
78144,6038023,キョウトフ,キョウトシキタク,カミガモヒガシウエノダンチョウ,京都府,京都市北区,上賀茂東上之段町
78145,6038022,キョウトフ,キョウトシキタク,カミガモヒガシゴトウチョウ,京都府,京都市北区,上賀茂東後藤町
78146,6038015,キョウトフ,キョウトシキタク,カミガモビンゴデンチョウ,京都府,京都市北区,上賀茂備後田町
78147,6038077,キョウトフ,キョウトシキタク,カミガモフジノキチョウ,京都府,京都市北区,上賀茂藤ノ木町
78148,6038025,キョウトフ,キョウトシキタク,カミガモフナツキチョウ,京都府,京都市北区,上賀茂舟着町
78149,6038005,キョウトフ,キョウトシキタク,カミガモマエダチョウ,京都府,京都市北区,上賀茂前田町
78150,6038052,キョウトフ,キョウトシキタク,カミガモマツモトチョウ,京都府,京都市北区,上賀茂松本町
78151,6038065,キョウトフ,キョウトシキタク,カミガモミソノグチチョウ,京都府,京都市北区,上賀茂御薗口町
78152,6038046,キョウトフ,キョウトシキタク,カミガモミドロイケチョウ,京都府,京都市北区,上賀茂深泥池町
78153,6038074,キョウトフ,キョウトシキタク,カミガモミナミオオジチョウ,京都府,京都市北区,上賀茂南大路町
78154,6038086,キョウトフ,キョウトシキタク,カミガモムカイウメチョウ,京都府,京都市北区,上賀茂向梅町
78155,6038083,キョウトフ,キョウトシキタク,カミガモムカイナワテチョウ,京都府,京都市北区,上賀茂向縄手町
78156,6038031,キョウトフ,キョウトシキタク,カミガモメオトイワチョウ,京都府,京都市北区,上賀茂女夫岩町
78157,6038047,キョウトフ,キョウトシキタク,カミガモモトヤマ,京都府,京都市北区,上賀茂本山
78158,6038062,キョウトフ,キョウトシキタク,カミガモヤブタチョウ,京都府,京都市北区,上賀茂薮田町
78159,6038076,キョウトフ,キョウトシキタク,カミガモヤマモトチョウ,京都府,京都市北区,上賀茂山本町
78160,6038004,キョウトフ,キョウトシキタク,カミガモロクダンダチョウ,京都府,京都市北区,上賀茂六段田町
78161,6038147,キョウトフ,キョウトシキタク,カミゴリョウカミエチョウ,京都府,京都市北区,上御霊上江町
78162,6038155,キョウトフ,キョウトシキタク,カミセイゾウグチチョウ,京都府,京都市北区,上清蔵口町
78163,6038325,キョウトフ,キョウトシキタク,キタノカミハクバイチョウ,京都府,京都市北区,北野上白梅町
78164,6038324,キョウトフ,キョウトシキタク,キタノコウバイチョウ,京都府,京都市北区,北野紅梅町
78165,6038326,キョウトフ,キョウトシキタク,キタノシモハクバイチョウ,京都府,京都市北区,北野下白梅町
78166,6038327,キョウトフ,キョウトシキタク,キタノニシハクバイチョウ,京都府,京都市北区,北野西白梅町
78167,6038323,キョウトフ,キョウトシキタク,キタノヒガシコウバイチョウ,京都府,京都市北区,北野東紅梅町
78168,6038486,キョウトフ,キョウトシキタク,キヌガサアカサカチョウ,京都府,京都市北区,衣笠赤阪町
78169,6038315,キョウトフ,キョウトシキタク,キヌガサアラミチョウ,京都府,京都市北区,衣笠荒見町
78170,6038351,キョウトフ,キョウトシキタク,キヌガサオオハライチョウ,京都府,京都市北区,衣笠大祓町
78171,6038372,キョウトフ,キョウトシキタク,キヌガサガイドウチョウ,京都府,京都市北区,衣笠街道町
78172,6038451,キョウトフ,キョウトシキタク,キヌガサカガミイシチョウ,京都府,京都市北区,衣笠鏡石町
78173,6038316,キョウトフ,キョウトシキタク,キヌガサキタアラミチョウ,京都府,京都市北区,衣笠北荒見町
78174,6038373,キョウトフ,キョウトシキタク,キヌガサキタタカハシチョウ,京都府,京都市北区,衣笠北高橋町
78175,6038376,キョウトフ,キョウトシキタク,キヌガサキタテンジンモリチョウ,京都府,京都市北区,衣笠北天神森町
78176,6038485,キョウトフ,キョウトシキタク,キヌガサキヌガサヤマチョウ,京都府,京都市北区,衣笠衣笠山町
78177,6038378,キョウトフ,キョウトシキタク,キヌガサゴショノウチチョウ,京都府,京都市北区,衣笠御所ノ内町
78178,6038363,キョウトフ,キョウトシキタク,キヌガサソウモンチョウ,京都府,京都市北区,衣笠総門町
78179,6038374,キョウトフ,キョウトシキタク,キヌガサタカハシチョウ,京都府,京都市北区,衣笠高橋町
78180,6038375,キョウトフ,キョウトシキタク,キヌガサテンジンモリチョウ,京都府,京都市北区,衣笠天神森町
78181,6038377,キョウトフ,キョウトシキタク,キヌガサニシゴショノウチチョウ,京都府,京都市北区,衣笠西御所ノ内町
78182,6038456,キョウトフ,キョウトシキタク,キヌガサニシソンジョウインチョウ,京都府,京都市北区,衣笠西尊上院町
78183,6038366,キョウトフ,キョウトシキタク,キヌガサニシババチョウ,京都府,京都市北区,衣笠西馬場町
78184,6038454,キョウトフ,キョウトシキタク,キヌガサニシヒラキチョウ,京都府,京都市北区,衣笠西開キ町
78185,6038362,キョウトフ,キョウトシキタク,キヌガサババチョウ,京都府,京都市北区,衣笠馬場町
78186,6038371,キョウトフ,キョウトシキタク,キヌガサヒガシゴショノウチチョウ,京都府,京都市北区,衣笠東御所ノ内町
78187,6038455,キョウトフ,キョウトシキタク,キヌガサヒガシソンジョウインチョウ,京都府,京都市北区,衣笠東尊上院町
78188,6038453,キョウトフ,キョウトシキタク,キヌガサヒガシヒラキチョウ,京都府,京都市北区,衣笠東開キ町
78189,6038484,キョウトフ,キョウトシキタク,キヌガサヒムロチョウ,京都府,京都市北区,衣笠氷室町
78190,6038452,キョウトフ,キョウトシキタク,キヌガサヒラキチョウ,京都府,京都市北区,衣笠開キ町
78191,6038361,キョウトフ,キョウトシキタク,キンカクジチョウ,京都府,京都市北区,金閣寺町
78192,6038861,キョウトフ,キョウトシキタク,クモガハタデタニチョウ,京都府,京都市北区,雲ケ畑出谷町
78193,6038862,キョウトフ,キョウトシキタク,クモガハタナカツガワチョウ,京都府,京都市北区,雲ケ畑中津川町
78194,6038863,キョウトフ,キョウトシキタク,クモガハタナカハタチョウ,京都府,京都市北区,雲ケ畑中畑町
78195,6038137,キョウトフ,キョウトシキタク,クラマグチチョウ,京都府,京都市北区,鞍馬口町
78196,6038341,キョウトフ,キョウトシキタク,コマツバラキタマチ,京都府,京都市北区,小松原北町
78197,6038342,キョウトフ,キョウトシキタク,コマツバラミナミマチ,京都府,京都市北区,小松原南町
78198,6038125,キョウトフ,キョウトシキタク,コヤマイタクラチョウ,京都府,京都市北区,小山板倉町
78199,6038126,キョウトフ,キョウトシキタク,コヤマカミイタクラチョウ,京都府,京都市北区,小山上板倉町
78200,6038131,キョウトフ,キョウトシキタク,コヤマカミウチカワラチョウ,京都府,京都市北区,小山上内河原町
78201,6038171,キョウトフ,キョウトシキタク,コヤマカミハツネチョウ,京都府,京都市北区,小山上初音町
78202,6038121,キョウトフ,キョウトシキタク,コヤマカミハナノキチョウ,京都府,京都市北区,小山上花ノ木町
78203,6038143,キョウトフ,キョウトシキタク,コヤマカミフサチョウ,京都府,京都市北区,小山上総町
78204,6038161,キョウトフ,キョウトシキタク,コヤマキタオオノチョウ,京都府,京都市北区,小山北大野町
78205,6038142,キョウトフ,キョウトシキタク,コヤマキタカミフサチョウ,京都府,京都市北区,小山北上総町
78206,6038103,キョウトフ,キョウトシキタク,コヤマキタゲンイチョウ,京都府,京都市北区,小山北玄以町
78207,6038124,キョウトフ,キョウトシキタク,コヤマシモイタクラチョウ,京都府,京都市北区,小山下板倉町
78208,6038132,キョウトフ,キョウトシキタク,コヤマシモウチカワラチョウ,京都府,京都市北区,小山下内河原町
78209,6038173,キョウトフ,キョウトシキタク,コヤマシモハツネチョウ,京都府,京都市北区,小山下初音町
78210,6038123,キョウトフ,キョウトシキタク,コヤマシモハナノキチョウ,京都府,京都市北区,小山下花ノ木町
78211,6038151,キョウトフ,キョウトシキタク,コヤマシモフサチョウ,京都府,京都市北区,小山下総町
78212,6038156,キョウトフ,キョウトシキタク,コヤマナカミゾチョウ,京都府,京都市北区,小山中溝町
78213,6038167,キョウトフ,キョウトシキタク,コヤマニシオオノチョウ,京都府,京都市北区,小山西大野町
78214,6038141,キョウトフ,キョウトシキタク,コヤマニシカミフサチョウ,京都府,京都市北区,小山西上総町
78215,6038105,キョウトフ,キョウトシキタク,コヤマニシゲンイチョウ,京都府,京都市北区,小山西玄以町
78216,6038148,キョウトフ,キョウトシキタク,コヤマニシハナイケチョウ,京都府,京都市北区,小山西花池町
78217,6038113,キョウトフ,キョウトシキタク,コヤマニシモトマチ,京都府,京都市北区,小山西元町
78218,6038172,キョウトフ,キョウトシキタク,コヤマハツネチョウ,京都府,京都市北区,小山初音町
78219,6038122,キョウトフ,キョウトシキタク,コヤマハナノキチョウ,京都府,京都市北区,小山花ノ木町
78220,6038162,キョウトフ,キョウトシキタク,コヤマヒガシオオノチョウ,京都府,京都市北区,小山東大野町
78221,6038104,キョウトフ,キョウトシキタク,コヤマヒガシゲンイチョウ,京都府,京都市北区,小山東玄以町
78222,6038144,キョウトフ,キョウトシキタク,コヤマヒガシハナイケチョウ,京都府,京都市北区,小山東花池町
78223,6038111,キョウトフ,キョウトシキタク,コヤマヒガシモトマチ,京都府,京都市北区,小山東元町
78224,6038145,キョウトフ,キョウトシキタク,コヤマホリイケチョウ,京都府,京都市北区,小山堀池町
78225,6038163,キョウトフ,キョウトシキタク,コヤマミナミオオノチョウ,京都府,京都市北区,小山南大野町
78226,6038149,キョウトフ,キョウトシキタク,コヤマミナミカミフサチョウ,京都府,京都市北区,小山南上総町
78227,6038112,キョウトフ,キョウトシキタク,コヤマモトマチ,京都府,京都市北区,小山元町
78228,6038152,キョウトフ,キョウトシキタク,コヤマチョウ,京都府,京都市北区,小山町
78229,6038207,キョウトフ,キョウトシキタク,シチクウシワカチョウ,京都府,京都市北区,紫竹牛若町
78230,6038179,キョウトフ,キョウトシキタク,シチクカミウメノキチョウ,京都府,京都市北区,紫竹上梅ノ木町
78231,6038117,キョウトフ,キョウトシキタク,シチクカミコウサイチョウ,京都府,京都市北区,紫竹上高才町
78232,6038423,キョウトフ,キョウトシキタク,シチクカミシバモトチョウ,京都府,京都市北区,紫竹上芝本町
78233,6038421,キョウトフ,キョウトシキタク,シチクカミソノウチョウ,京都府,京都市北区,紫竹上園生町
78234,6038411,キョウトフ,キョウトシキタク,シチクカミタケドノチョウ,京都府,京都市北区,紫竹上竹殿町
78235,6038102,キョウトフ,キョウトシキタク,シチクカミナガメチョウ,京都府,京都市北区,紫竹上長目町
78236,6038108,キョウトフ,キョウトシキタク,シチクカミノキシチョウ,京都府,京都市北区,紫竹上ノ岸町
78237,6038101,キョウトフ,キョウトシキタク,シチクカミホリカワチョウ,京都府,京都市北区,紫竹上堀川町
78238,6038116,キョウトフ,キョウトシキタク,シチクカミホンマチ,京都府,京都市北区,紫竹上本町
78239,6038427,キョウトフ,キョウトシキタク,シチクカミミドリチョウ,京都府,京都市北区,紫竹上緑町
78240,6038433,キョウトフ,キョウトシキタク,シチクキタクリスチョウ,京都府,京都市北区,紫竹北栗栖町
78241,6038416,キョウトフ,キョウトシキタク,シチクキタダイモンチョウ,京都府,京都市北区,紫竹北大門町
78242,6038435,キョウトフ,キョウトシキタク,シチククリスチョウ,京都府,京都市北区,紫竹栗栖町
78243,6038178,キョウトフ,キョウトシキタク,シチクシモウメノキチョウ,京都府,京都市北区,紫竹下梅ノ木町
78244,6038114,キョウトフ,キョウトシキタク,シチクシモコウサイチョウ,京都府,京都市北区,紫竹下高才町
78245,6038424,キョウトフ,キョウトシキタク,シチクシモシバモトチョウ,京都府,京都市北区,紫竹下芝本町
78246,6038422,キョウトフ,キョウトシキタク,シチクシモソノウチョウ,京都府,京都市北区,紫竹下園生町
78247,6038412,キョウトフ,キョウトシキタク,シチクシモタケドノチョウ,京都府,京都市北区,紫竹下竹殿町
78248,6038106,キョウトフ,キョウトシキタク,シチクシモナガメチョウ,京都府,京都市北区,紫竹下長目町
78249,6038107,キョウトフ,キョウトシキタク,シチクシモノキシチョウ,京都府,京都市北区,紫竹下ノ岸町
78250,6038115,キョウトフ,キョウトシキタク,シチクシモホンマチ,京都府,京都市北区,紫竹下本町
78251,6038425,キョウトフ,キョウトシキタク,シチクシモミドリチョウ,京都府,京都市北区,紫竹下緑町
78252,6038206,キョウトフ,キョウトシキタク,シチクセイナンチョウ,京都府,京都市北区,紫竹西南町
78253,6038426,キョウトフ,キョウトシキタク,シチクセイホクチョウ,京都府,京都市北区,紫竹西北町
78254,6038414,キョウトフ,キョウトシキタク,シチクダイモンチョウ,京都府,京都市北区,紫竹大門町
78255,6038204,キョウトフ,キョウトシキタク,シチクタカナワチョウ,京都府,京都市北区,紫竹高縄町
78256,6038417,キョウトフ,キョウトシキタク,シチクタケドノチョウ,京都府,京都市北区,紫竹竹殿町
78257,6038436,キョウトフ,キョウトシキタク,シチクニシクリスチョウ,京都府,京都市北区,紫竹西栗栖町
78258,6038415,キョウトフ,キョウトシキタク,シチクニシダイモンチョウ,京都府,京都市北区,紫竹西大門町
